airport,date,year,month,dep_flights,dep_cancelled,dep_diverted,dep_delayed15,dep_cancel_rate,dep_delay15_rate,avg_dep_delay,arr_flights,arr_cancelled,arr_diverted,arr_delayed15,arr_cancel_rate,arr_delay15_rate,avg_arr_delay,avg_taxi_out,avg_taxi_in,carrier_delay_min,weather_delay_min,nas_delay_min,security_delay_min,late_aircraft_delay_min
DTW,2024-01-02,2024,1,316,0,0,35,0.0,0.1108,1.41,315,0,0,42,0.0,0.1333,-3.17,16.17,8.98,445.0,28.0,142.0,0,219.0
DTW,2024-01-03,2024,1,303,0,0,41,0.0,0.1353,4.91,304,0,1,51,0.0,0.1678,0.01,33.8,9.16,889.0,22.0,1617.0,9.0,921.0
DTW,2024-01-04,2024,1,305,0,0,27,0.0,0.0885,0.61,303,0,0,28,0.0,0.0924,-2.81,18.47,9.29,483.0,25.0,62.0,0,83.0
DTW,2024-01-05,2024,1,306,0,0,29,0.0,0.0948,4.94,306,0,0,27,0.0,0.0882,-5.48,18.04,9.25,1794.0,0,159.0,0,438.0
DTW,2024-01-06,2024,1,294,3,1,49,0.0102,0.1684,15.7,291,1,0,66,0.0034,0.2276,7.61,24.16,9.51,2021.0,2125.0,1372.0,0,590.0
DTW,2024-01-07,2024,1,312,2,1,64,0.0064,0.2065,12.65,313,5,0,77,0.016,0.25,8.36,27.85,9.86,1883.0,55.0,2454.0,0,1070.0
DTW,2024-01-08,2024,1,314,0,3,32,0.0,0.1019,3.95,316,1,0,56,0.0032,0.1778,4.02,15.86,9.23,800.0,7.0,599.0,0,810.0
DTW,2024-01-09,2024,1,297,8,5,93,0.0269,0.3218,32.99,301,6,0,124,0.0199,0.4203,42.3,19.46,10.36,5363.0,1131.0,2145.0,0,1939.0
DTW,2024-01-10,2024,1,297,3,0,61,0.0101,0.2075,12.07,296,4,0,53,0.0135,0.1815,4.76,19.67,9.32,2745.0,230.0,246.0,0,479.0
DTW,2024-01-11,2024,1,316,6,0,44,0.019,0.1419,12.22,315,2,0,57,0.0063,0.1821,1.61,28.04,9.54,2612.0,97.0,1419.0,17.0,1456.0
DTW,2024-01-12,2024,1,320,116,1,81,0.3625,0.3971,129.38,319,88,28,67,0.2759,0.29,40.55,33.49,25.39,5319.0,19377.0,3293.0,0,1477.0
DTW,2024-01-13,2024,1,270,47,1,157,0.1741,0.704,78.22,271,68,0,130,0.2509,0.6404,83.22,43.34,15.62,9892.0,3304.0,4911.0,0,3369.0
DTW,2024-01-14,2024,1,283,14,0,192,0.0495,0.7138,67.36,281,15,1,148,0.0534,0.5564,51.17,25.01,18.01,6058.0,7707.0,1985.0,0,2616.0
DTW,2024-01-15,2024,1,326,34,1,207,0.1043,0.7089,76.45,327,34,0,176,0.104,0.6007,60.8,19.89,17.87,5227.0,9128.0,1681.0,62.0,5755.0
DTW,2024-01-16,2024,1,295,18,0,172,0.061,0.6209,59.19,295,17,0,163,0.0576,0.5863,64.54,23.62,13.04,8132.0,2348.0,2608.0,11.0,3290.0
DTW,2024-01-17,2024,1,307,11,0,109,0.0358,0.3682,29.78,303,10,0,90,0.033,0.3072,31.06,16.58,11.01,3608.0,1477.0,1399.0,0,1428.0
DTW,2024-01-18,2024,1,329,7,0,109,0.0213,0.3385,26.61,328,7,0,98,0.0213,0.3053,17.36,36.39,10.87,6510.0,654.0,3248.0,0,1372.0
DTW,2024-01-19,2024,1,333,6,0,154,0.018,0.4709,51.72,334,7,0,168,0.021,0.5138,42.89,36.39,13.72,10409.0,1174.0,4990.0,8.0,3590.0
DTW,2024-01-20,2024,1,275,2,0,79,0.0073,0.2894,21.51,276,1,0,68,0.0036,0.2473,11.2,21.27,11.04,4130.0,393.0,439.0,0,499.0
DTW,2024-01-21,2024,1,328,2,1,111,0.0061,0.3405,21.92,327,2,0,71,0.0061,0.2185,11.71,22.64,12.81,5156.0,11.0,782.0,30.0,592.0
DTW,2024-01-22,2024,1,326,9,1,82,0.0276,0.2587,19.75,329,8,2,76,0.0243,0.2368,14.73,32.35,12.29,4187.0,698.0,3428.0,0,739.0
DTW,2024-01-23,2024,1,293,8,0,65,0.0273,0.2281,24.1,293,5,1,77,0.0171,0.2674,17.07,24.56,10.53,2689.0,1840.0,1300.0,0,1832.0
DTW,2024-01-24,2024,1,306,13,4,47,0.0425,0.1604,6.05,303,8,0,44,0.0264,0.1492,-1.44,17.08,10.34,981.0,282.0,382.0,0,650.0
DTW,2024-01-25,2024,1,330,9,1,58,0.0273,0.1807,15.3,329,15,0,59,0.0456,0.1879,8.53,17.26,10.27,2296.0,1753.0,692.0,0,503.0
DTW,2024-01-26,2024,1,333,4,0,41,0.012,0.1246,8.09,334,3,0,47,0.009,0.142,2.68,16.59,10.37,2286.0,137.0,189.0,0,243.0
DTW,2024-01-27,2024,1,276,1,1,28,0.0036,0.1018,2.94,277,3,0,32,0.0108,0.1168,-2.34,16.37,9.32,894.0,162.0,274.0,0,338.0
DTW,2024-01-28,2024,1,328,0,0,81,0.0,0.247,16.97,328,0,1,87,0.0,0.2652,11.34,31.94,10.53,3062.0,236.0,3067.0,0,1895.0
DTW,2024-01-29,2024,1,316,1,1,30,0.0032,0.0952,3.17,320,1,1,45,0.0031,0.1411,-2.31,17.17,9.17,806.0,0,114.0,0,530.0
DTW,2024-01-30,2024,1,284,0,1,53,0.0,0.1866,15.93,284,0,0,60,0.0,0.2113,6.53,34.51,10.21,1874.0,2662.0,1917.0,0,575.0
DTW,2024-01-31,2024,1,293,0,0,27,0.0,0.0922,1.14,292,0,0,24,0.0,0.0822,-5.63,16.61,9.11,773.0,51.0,7.0,0,186.0
DTW,2024-06-01,2024,6,322,3,2,38,0.0093,0.1191,5.01,323,3,0,36,0.0093,0.1125,1.71,15.29,8.64,1638.0,0,222.0,0,355.0
DTW,2024-06-02,2024,6,382,0,2,85,0.0,0.2225,15.22,380,0,2,72,0.0,0.1895,12.82,16.2,8.08,3825.0,7.0,648.0,32.0,1895.0
DTW,2024-06-03,2024,6,385,0,0,104,0.0,0.2701,23.95,385,0,1,97,0.0,0.2519,18.08,17.22,8.48,3874.0,2033.0,589.0,0,3236.0
DTW,2024-06-04,2024,6,363,1,0,43,0.0028,0.1188,1.58,366,1,0,50,0.0027,0.137,-1.68,16.38,8.21,774.0,20.0,1021.0,0,468.0
DTW,2024-06-05,2024,6,369,12,2,111,0.0325,0.3109,28.72,368,10,5,113,0.0272,0.3156,28.64,20.62,8.43,4554.0,1014.0,4123.0,54.0,2659.0
DTW,2024-06-06,2024,6,383,1,0,93,0.0026,0.2435,15.51,382,1,0,94,0.0026,0.2467,11.44,16.95,8.44,3317.0,141.0,1671.0,0,1679.0
DTW,2024-06-07,2024,6,404,2,2,72,0.005,0.1791,10.59,401,3,0,49,0.0075,0.1231,-0.04,16.47,8.37,2907.0,53.0,795.0,0,1462.0
DTW,2024-06-08,2024,6,344,1,0,48,0.0029,0.1399,3.87,346,0,0,48,0.0,0.1387,-3.39,16.75,8.47,1062.0,50.0,493.0,0,990.0
DTW,2024-06-09,2024,6,404,0,0,70,0.0,0.1733,8.07,402,0,0,75,0.0,0.1866,3.69,16.26,8.17,2298.0,341.0,594.0,0,715.0
DTW,2024-06-10,2024,6,402,0,1,66,0.0,0.1642,10.12,401,0,0,64,0.0,0.1596,7.56,15.93,8.27,3855.0,32.0,306.0,28.0,625.0
DTW,2024-06-11,2024,6,377,2,1,57,0.0053,0.152,5.92,377,2,0,64,0.0053,0.1707,5.51,16.25,8.21,2253.0,126.0,608.0,0,371.0
DTW,2024-06-12,2024,6,379,4,2,48,0.0106,0.128,5.53,379,6,0,54,0.0158,0.1448,0.86,16.14,7.96,1476.0,151.0,731.0,0,773.0
DTW,2024-06-13,2024,6,399,6,0,66,0.015,0.1679,9.23,399,5,1,77,0.0125,0.1954,8.63,16.98,8.58,2418.0,296.0,1063.0,0,1126.0
DTW,2024-06-14,2024,6,401,4,2,105,0.01,0.2645,18.3,401,4,0,106,0.01,0.267,16.3,16.22,8.28,5065.0,30.0,1513.0,0,1155.0
DTW,2024-06-15,2024,6,341,0,0,52,0.0,0.1525,4.25,343,0,0,55,0.0,0.1603,1.34,15.95,8.36,961.0,143.0,229.0,0,437.0
DTW,2024-06-16,2024,6,402,2,0,96,0.005,0.24,23.14,400,1,0,95,0.0025,0.2381,16.65,17.0,8.85,6831.0,396.0,965.0,0,1548.0
DTW,2024-06-17,2024,6,399,2,1,152,0.005,0.3829,35.27,399,2,0,137,0.005,0.3451,27.59,17.4,9.98,10320.0,301.0,1610.0,10.0,1746.0
DTW,2024-06-18,2024,6,374,0,1,56,0.0,0.1497,11.02,374,0,0,71,0.0,0.1898,4.65,15.72,8.45,4078.0,67.0,301.0,0,711.0
DTW,2024-06-19,2024,6,376,0,0,36,0.0,0.0957,1.75,376,1,1,41,0.0027,0.1093,-4.56,16.32,8.27,1124.0,22.0,484.0,0,260.0
DTW,2024-06-20,2024,6,400,2,2,105,0.005,0.2638,14.96,400,3,2,98,0.0075,0.2469,6.15,19.44,9.8,3128.0,843.0,2456.0,9.0,1488.0
DTW,2024-06-21,2024,6,402,3,1,74,0.0075,0.1855,13.9,402,2,0,75,0.005,0.1875,7.29,17.34,8.68,3693.0,169.0,949.0,0,1851.0
DTW,2024-06-22,2024,6,342,7,2,52,0.0205,0.1552,10.66,344,3,1,70,0.0087,0.2053,14.56,15.72,8.7,2607.0,29.0,1134.0,0,729.0
DTW,2024-06-23,2024,6,402,4,4,138,0.01,0.3467,22.55,400,6,0,131,0.015,0.3325,25.76,17.4,9.88,4861.0,370.0,1522.0,0,2768.0
DTW,2024-06-24,2024,6,401,2,1,110,0.005,0.2757,23.24,401,1,2,96,0.0025,0.24,15.31,17.08,9.59,5224.0,443.0,1494.0,17.0,2186.0
DTW,2024-06-25,2024,6,374,0,1,178,0.0,0.4759,42.35,374,0,0,189,0.0,0.5053,40.42,17.89,10.75,5631.0,3001.0,3230.0,0,4770.0
DTW,2024-06-26,2024,6,376,2,2,134,0.0053,0.3583,38.22,376,5,8,123,0.0133,0.3315,27.16,19.59,9.37,5895.0,1571.0,4220.0,0,4250.0
DTW,2024-06-27,2024,6,401,4,1,103,0.01,0.2594,12.37,402,3,0,98,0.0075,0.2456,13.2,16.72,10.02,2394.0,766.0,855.0,0,1407.0
DTW,2024-06-28,2024,6,402,0,0,88,0.0,0.2189,17.43,402,2,1,89,0.005,0.2225,7.46,16.93,9.23,4647.0,1106.0,680.0,43.0,1243.0
DTW,2024-06-29,2024,6,344,0,1,102,0.0,0.2965,17.78,346,0,0,114,0.0,0.3295,15.22,18.57,10.64,3516.0,583.0,1363.0,0,1108.0
DTW,2024-06-30,2024,6,358,9,5,84,0.0251,0.2407,22.07,357,13,0,100,0.0364,0.2907,23.11,15.79,9.7,3474.0,689.0,1949.0,0,1977.0
DTW,2024-12-01,2024,12,411,1,0,164,0.0024,0.4,44.63,411,1,1,159,0.0024,0.3878,40.85,29.82,10.56,12736.0,1514.0,2901.0,34.0,2717.0
DTW,2024-12-02,2024,12,408,4,0,104,0.0098,0.2574,21.37,409,3,0,102,0.0073,0.2512,14.3,19.53,9.8,6406.0,570.0,424.0,0,682.0
DTW,2024-12-03,2024,12,366,0,0,92,0.0,0.2514,13.85,367,0,0,79,0.0,0.2153,11.95,19.14,9.69,3656.0,0,434.0,39.0,557.0
DTW,2024-12-04,2024,12,354,5,1,73,0.0141,0.2092,14.66,351,3,2,96,0.0085,0.2759,12.43,24.8,9.76,3239.0,1279.0,1475.0,93.0,678.0
DTW,2024-12-05,2024,12,378,4,1,139,0.0106,0.3717,27.57,377,4,0,147,0.0106,0.3941,29.69,28.66,10.43,4525.0,2964.0,2662.0,0,1534.0
DTW,2024-12-06,2024,12,383,0,2,95,0.0,0.248,13.88,383,0,0,87,0.0,0.2272,10.67,24.99,10.32,2716.0,109.0,1371.0,0,1660.0
DTW,2024-12-07,2024,12,310,0,0,26,0.0,0.0839,0.14,310,0,0,29,0.0,0.0935,-5.76,15.81,9.58,264.0,27.0,135.0,0,276.0
DTW,2024-12-08,2024,12,381,0,0,48,0.0,0.126,2.64,380,0,1,34,0.0,0.0895,-7.08,15.9,9.15,1298.0,23.0,200.0,54.0,468.0
DTW,2024-12-09,2024,12,389,0,1,39,0.0,0.1003,1.7,391,1,0,33,0.0026,0.0846,-7.53,17.07,9.37,1537.0,71.0,469.0,0,108.0
DTW,2024-12-10,2024,12,354,0,1,54,0.0,0.1525,6.86,354,0,0,55,0.0,0.1554,-1.78,16.83,8.84,2329.0,516.0,509.0,0,225.0
DTW,2024-12-11,2024,12,359,2,1,76,0.0056,0.2129,10.86,358,1,0,68,0.0028,0.1905,3.75,24.41,9.69,2962.0,523.0,2406.0,0,727.0
DTW,2024-12-12,2024,12,389,2,1,106,0.0051,0.2739,17.08,388,1,0,99,0.0026,0.2558,10.42,22.78,10.8,4576.0,668.0,1328.0,8.0,906.0
DTW,2024-12-13,2024,12,396,1,0,64,0.0025,0.162,9.32,396,1,0,49,0.0025,0.1241,-0.5,19.53,9.82,2884.0,44.0,747.0,0,729.0
DTW,2024-12-14,2024,12,313,1,0,34,0.0032,0.109,1.72,314,1,0,31,0.0032,0.099,-4.54,18.29,9.97,766.0,81.0,209.0,0,80.0
DTW,2024-12-15,2024,12,390,7,1,76,0.0179,0.1984,12.3,389,6,0,62,0.0154,0.1619,6.58,18.09,10.32,2045.0,1747.0,268.0,0,746.0
DTW,2024-12-16,2024,12,390,3,4,61,0.0077,0.1576,4.97,391,6,0,62,0.0153,0.161,0.66,18.3,10.33,1542.0,191.0,858.0,0,537.0
DTW,2024-12-17,2024,12,362,1,1,45,0.0028,0.1247,1.74,362,1,1,31,0.0028,0.0859,-9.55,15.91,9.63,1127.0,183.0,83.0,0,100.0
DTW,2024-12-18,2024,12,381,2,1,59,0.0052,0.1557,4.37,384,3,1,62,0.0078,0.1627,3.52,17.26,9.51,1632.0,13.0,345.0,0,324.0
DTW,2024-12-19,2024,12,356,2,1,77,0.0056,0.2175,16.38,352,3,0,76,0.0085,0.2178,9.32,18.79,9.92,4773.0,84.0,566.0,0,828.0
DTW,2024-12-20,2024,12,356,6,0,151,0.0169,0.4314,33.09,356,5,0,170,0.014,0.4843,35.27,35.97,11.52,6216.0,1114.0,3465.0,0,3678.0
DTW,2024-12-21,2024,12,346,2,0,160,0.0058,0.4651,36.97,346,4,0,139,0.0116,0.4064,27.15,16.99,11.32,7694.0,65.0,544.0,0,2762.0
DTW,2024-12-22,2024,12,353,1,0,98,0.0028,0.2784,16.91,354,1,1,89,0.0028,0.2521,10.36,19.41,10.27,3698.0,194.0,234.0,0,934.0
DTW,2024-12-23,2024,12,356,0,0,88,0.0,0.2472,12.93,356,0,0,81,0.0,0.2275,6.81,26.28,11.71,3729.0,172.0,2091.0,0,539.0
DTW,2024-12-24,2024,12,282,0,2,44,0.0,0.156,8.13,287,1,0,27,0.0035,0.0944,-5.02,16.81,10.15,1621.0,34.0,270.0,0,500.0
DTW,2024-12-25,2024,12,288,1,0,32,0.0035,0.1115,2.36,287,0,0,23,0.0,0.0801,-8.9,17.05,9.18,995.0,0,16.0,0,40.0
DTW,2024-12-26,2024,12,355,4,2,100,0.0113,0.2849,18.98,350,3,0,77,0.0086,0.2219,9.38,16.95,9.54,3736.0,271.0,1310.0,0,1181.0
DTW,2024-12-27,2024,12,354,3,0,71,0.0085,0.2023,13.59,354,5,0,68,0.0141,0.1948,7.46,16.11,9.8,1728.0,339.0,954.0,0,1703.0
DTW,2024-12-28,2024,12,344,0,2,97,0.0,0.282,16.39,344,2,1,79,0.0058,0.231,6.62,16.44,9.52,2131.0,507.0,1377.0,0,1885.0
DTW,2024-12-29,2024,12,352,1,3,115,0.0028,0.3276,32.05,352,2,0,92,0.0057,0.2629,14.95,17.51,11.87,5761.0,1231.0,2257.0,0,2009.0
DTW,2024-12-30,2024,12,354,1,1,56,0.0028,0.1586,5.64,354,0,0,45,0.0,0.1271,-4.66,15.84,10.11,1087.0,223.0,106.0,0,577.0
DTW,2024-12-31,2024,12,288,0,1,40,0.0,0.1389,5.25,292,0,0,39,0.0,0.1336,-3.68,20.24,10.56,1316.0,21.0,696.0,66.0,416.0
JFK,2016-01-01,2016,1,259,0,1,34,0.0,0.1313,6.38,262,0,0,34,0.0,0.1298,-3.0,24.0,7.81,967.0,0,546.0,10.0,451.0
JFK,2016-01-02,2016,1,270,0,0,78,0.0,0.2889,13.95,274,0,0,64,0.0,0.2336,13.89,21.59,9.03,1334.0,20.0,185.0,13.0,1046.0
JFK,2016-01-03,2016,1,289,0,0,90,0.0,0.3114,18.62,286,0,1,92,0.0,0.3217,16.17,29.0,7.63,2845.0,0,2368.0,23.0,1377.0
JFK,2016-01-04,2016,1,284,1,0,91,0.0035,0.3216,19.35,276,1,0,84,0.0036,0.3055,11.67,27.88,8.57,1868.0,0,1378.0,67.0,1219.0
JFK,2016-01-05,2016,1,249,5,0,63,0.0201,0.2582,13.68,245,3,1,51,0.0122,0.2107,7.25,22.09,7.94,1045.0,142.0,542.0,0,257.0
JFK,2016-01-06,2016,1,250,1,0,43,0.004,0.1727,11.53,252,2,0,46,0.0079,0.184,5.38,21.49,8.77,826.0,59.0,1103.0,0,669.0
JFK,2016-01-07,2016,1,264,0,0,49,0.0,0.1856,8.12,263,1,3,42,0.0038,0.1603,-2.02,20.61,7.6,942.0,0,83.0,16.0,484.0
JFK,2016-01-08,2016,1,257,0,1,44,0.0,0.1712,6.44,261,0,0,43,0.0,0.1648,1.67,22.09,9.04,551.0,0,335.0,0,449.0
JFK,2016-01-09,2016,1,224,0,0,41,0.0,0.183,7.59,224,1,0,43,0.0045,0.1928,1.04,23.75,9.63,1049.0,0,417.0,0,228.0
JFK,2016-01-10,2016,1,270,10,0,143,0.037,0.55,54.52,265,8,13,143,0.0302,0.5564,50.35,31.71,9.59,4421.0,1138.0,2017.0,146.0,6319.0
JFK,2016-01-11,2016,1,270,1,0,37,0.0037,0.1375,4.97,269,1,0,38,0.0037,0.1418,1.3,24.85,6.93,798.0,0,371.0,52.0,335.0
JFK,2016-01-12,2016,1,250,1,0,27,0.004,0.1084,1.57,249,2,2,34,0.008,0.1377,-2.42,25.29,7.48,550.0,0,534.0,0,363.0
JFK,2016-01-13,2016,1,258,1,0,42,0.0039,0.1634,5.84,255,0,0,45,0.0,0.1765,0.23,23.42,8.2,1326.0,56.0,312.0,0,210.0
JFK,2016-01-14,2016,1,273,0,1,79,0.0,0.2894,13.58,274,1,0,68,0.0036,0.2491,5.89,19.22,7.44,1860.0,0,343.0,0,1058.0
JFK,2016-01-15,2016,1,265,1,1,58,0.0038,0.2197,12.57,267,0,0,65,0.0,0.2434,8.33,22.78,8.18,1581.0,0,600.0,39.0,1102.0
JFK,2016-01-16,2016,1,223,1,0,36,0.0045,0.1622,7.05,225,2,0,30,0.0089,0.1345,-3.04,23.19,7.69,1254.0,0,614.0,0,418.0
JFK,2016-01-17,2016,1,256,0,0,90,0.0,0.3516,28.29,251,2,0,80,0.008,0.3213,12.68,35.7,13.2,2398.0,3316.0,3436.0,37.0,1308.0
JFK,2016-01-18,2016,1,268,1,1,92,0.0037,0.3446,18.83,268,2,0,90,0.0075,0.3383,11.68,31.23,7.24,2032.0,267.0,2339.0,126.0,2041.0
JFK,2016-01-19,2016,1,253,1,0,48,0.004,0.1905,11.21,253,1,0,42,0.004,0.1667,1.27,22.84,7.15,1328.0,217.0,767.0,0,595.0
JFK,2016-01-20,2016,1,255,1,0,25,0.0039,0.0984,2.2,255,1,0,30,0.0039,0.1181,-7.81,20.43,7.64,547.0,0,120.0,0,90.0
JFK,2016-01-21,2016,1,272,1,1,39,0.0037,0.1439,4.0,273,1,0,33,0.0037,0.1213,-5.35,22.01,6.79,707.0,0,239.0,17.0,353.0
JFK,2016-01-22,2016,1,266,18,0,59,0.0677,0.2379,18.05,268,81,0,40,0.3022,0.2139,3.54,22.4,8.43,1956.0,123.0,2286.0,0,637.0
JFK,2016-01-23,2016,1,225,225,0,0,1.0,,,225,222,0,2,0.9867,0.6667,392.0,,24.33,0,0,0,0,0
JFK,2016-01-24,2016,1,274,185,0,62,0.6752,0.6966,55.69,269,141,0,56,0.5242,0.4375,33.88,24.17,13.79,610.0,2439.0,160.0,0,825.0
JFK,2016-01-25,2016,1,268,23,0,72,0.0858,0.2939,16.08,269,12,0,65,0.0446,0.2529,6.22,26.88,10.03,955.0,917.0,278.0,100.0,458.0
JFK,2016-01-26,2016,1,253,0,0,33,0.0,0.1304,4.27,253,0,0,38,0.0,0.1502,0.71,20.93,7.95,404.0,0,80.0,0,440.0
JFK,2016-01-27,2016,1,254,1,1,27,0.0039,0.1067,0.85,255,0,0,46,0.0,0.1804,-0.63,28.02,7.12,361.0,0,1435.0,0,417.0
JFK,2016-01-28,2016,1,272,0,0,36,0.0,0.1324,7.17,272,0,0,47,0.0,0.1728,2.49,23.32,7.69,1781.0,11.0,1487.0,0,435.0
JFK,2016-01-29,2016,1,266,2,0,54,0.0075,0.2045,9.74,268,3,1,59,0.0112,0.2226,3.48,23.24,7.26,1249.0,109.0,827.0,0,536.0
JFK,2016-01-30,2016,1,225,1,0,16,0.0044,0.0714,-0.03,227,1,0,28,0.0044,0.1239,-6.67,19.01,7.9,480.0,0,109.0,0,169.0
JFK,2016-01-31,2016,1,265,1,2,23,0.0038,0.0871,2.33,261,1,0,32,0.0038,0.1231,-7.93,23.54,7.23,527.0,0,320.0,0,167.0
JFK,2017-01-01,2017,1,281,1,0,45,0.0036,0.1607,8.75,276,1,0,41,0.0036,0.1491,-3.31,21.98,9.55,2108.0,35.0,542.0,0,381.0
JFK,2017-01-02,2017,1,292,0,7,86,0.0,0.2945,12.51,291,0,0,75,0.0,0.2577,12.86,24.79,10.25,1484.0,107.0,2071.0,0,968.0
JFK,2017-01-03,2017,1,264,1,4,84,0.0038,0.3194,22.75,268,2,0,91,0.0075,0.3421,17.06,24.73,9.86,2594.0,0,2334.0,39.0,2075.0
JFK,2017-01-04,2017,1,245,2,3,38,0.0082,0.1564,6.53,247,1,0,56,0.004,0.2276,3.26,20.59,7.17,1136.0,90.0,588.0,15.0,342.0
JFK,2017-01-05,2017,1,257,0,5,46,0.0,0.179,6.4,258,1,0,52,0.0039,0.2023,-1.59,27.36,9.58,1536.0,35.0,1692.0,11.0,293.0
JFK,2017-01-06,2017,1,259,8,4,73,0.0309,0.2908,15.93,254,8,0,70,0.0315,0.2846,15.55,30.24,8.96,2083.0,537.0,2100.0,0,1130.0
JFK,2017-01-07,2017,1,234,58,4,111,0.2479,0.6307,96.32,227,59,5,128,0.2599,0.7619,152.79,50.7,25.68,1109.0,10453.0,5923.0,0,4452.0
JFK,2017-01-08,2017,1,258,17,11,191,0.0659,0.7925,83.27,258,23,0,153,0.0891,0.6511,71.67,33.18,15.02,3999.0,7241.0,2401.0,25.0,6281.0
JFK,2017-01-09,2017,1,258,6,8,141,0.0233,0.5595,41.58,257,9,0,121,0.035,0.4879,38.84,20.55,10.92,2851.0,767.0,1822.0,74.0,3776.0
JFK,2017-01-10,2017,1,238,2,6,62,0.0084,0.2627,15.95,236,3,0,50,0.0127,0.2146,2.91,21.69,8.04,1001.0,344.0,2239.0,20.0,956.0
JFK,2017-01-11,2017,1,243,0,3,25,0.0,0.1029,2.88,244,0,0,24,0.0,0.0984,-11.36,22.24,8.36,766.0,230.0,1148.0,0,124.0
JFK,2017-01-12,2017,1,259,0,3,40,0.0,0.1544,5.38,260,0,0,32,0.0,0.1231,-7.01,23.88,8.37,860.0,402.0,1670.0,0,320.0
JFK,2017-01-13,2017,1,251,0,0,27,0.0,0.1076,2.85,251,0,0,32,0.0,0.1275,-5.93,27.57,7.43,785.0,52.0,906.0,0,187.0
JFK,2017-01-14,2017,1,217,0,2,60,0.0,0.2765,15.88,214,0,0,48,0.0,0.2243,7.97,34.76,11.96,727.0,2052.0,1639.0,250.0,309.0
JFK,2017-01-15,2017,1,237,0,1,30,0.0,0.1266,5.63,240,0,0,33,0.0,0.1375,-2.45,23.55,8.72,903.0,0,599.0,16.0,277.0
JFK,2017-01-16,2017,1,258,0,1,34,0.0,0.1318,2.47,258,0,0,29,0.0,0.1124,-2.41,23.0,6.87,496.0,0,123.0,0,151.0
JFK,2017-01-17,2017,1,238,0,0,49,0.0,0.2059,6.3,236,1,0,48,0.0042,0.2043,8.84,19.92,9.54,644.0,51.0,103.0,0,29.0
JFK,2017-01-18,2017,1,246,0,0,52,0.0,0.2114,8.32,245,0,0,48,0.0,0.1959,1.67,21.86,7.22,279.0,127.0,876.0,0,121.0
JFK,2017-01-19,2017,1,261,0,1,23,0.0,0.0881,0.88,262,0,0,28,0.0,0.1069,-5.66,21.31,7.73,232.0,0,90.0,0,52.0
JFK,2017-01-20,2017,1,255,0,0,38,0.0,0.149,4.96,255,1,2,37,0.0039,0.1457,-1.59,21.55,8.68,350.0,250.0,513.0,0,119.0
JFK,2017-01-21,2017,1,221,0,0,28,0.0,0.1267,2.7,217,0,0,35,0.0,0.1613,0.6,19.7,9.18,340.0,0,153.0,38.0,372.0
JFK,2017-01-22,2017,1,260,0,5,72,0.0,0.2769,12.38,260,1,1,70,0.0038,0.2703,15.02,23.58,9.61,958.0,143.0,3700.0,0,615.0
JFK,2017-01-23,2017,1,257,11,3,78,0.0428,0.3171,15.78,256,10,0,93,0.0391,0.378,15.78,33.49,10.53,1050.0,78.0,2551.0,35.0,1330.0
JFK,2017-01-24,2017,1,238,1,0,34,0.0042,0.1435,6.19,239,2,0,39,0.0084,0.1646,-2.08,25.33,8.04,926.0,113.0,488.0,7.0,238.0
JFK,2017-01-25,2017,1,244,0,0,9,0.0,0.0369,-1.29,244,0,1,17,0.0,0.0697,-15.01,22.32,6.91,357.0,0,212.0,0,186.0
JFK,2017-01-26,2017,1,260,0,1,20,0.0,0.0769,2.12,260,1,0,34,0.0038,0.1313,-8.48,30.39,7.37,968.0,0,747.0,28.0,80.0
JFK,2017-01-27,2017,1,252,0,0,16,0.0,0.0635,-0.37,253,0,2,30,0.0,0.1186,-7.58,21.45,7.86,261.0,0,51.0,0,56.0
JFK,2017-01-28,2017,1,219,0,0,14,0.0,0.0639,3.92,217,0,0,37,0.0,0.1705,3.15,20.37,8.47,1317.0,0,46.0,0,200.0
JFK,2017-01-29,2017,1,253,0,0,46,0.0,0.1818,14.51,255,1,3,61,0.0039,0.2402,11.57,23.88,10.69,3334.0,0,673.0,0,166.0
JFK,2017-01-30,2017,1,257,1,0,23,0.0039,0.0898,0.15,255,0,0,23,0.0,0.0902,-8.16,21.7,8.07,632.0,0,87.0,0,140.0
JFK,2017-01-31,2017,1,236,0,3,23,0.0,0.0975,2.02,237,0,0,30,0.0,0.1266,-6.38,30.07,9.31,801.0,124.0,1011.0,0,293.0
JFK,2018-01-01,2018,1,305,0,1,108,0.0,0.3541,18.31,304,0,0,96,0.0,0.3158,9.38,25.27,8.97,2514.0,651.0,1021.0,0,1336.0
JFK,2018-01-02,2018,1,340,0,0,109,0.0,0.3206,17.89,341,0,0,109,0.0,0.3196,17.72,22.69,9.01,1768.0,946.0,551.0,0,1645.0
JFK,2018-01-03,2018,1,322,10,1,78,0.0311,0.25,10.82,329,38,2,61,0.1155,0.2096,8.8,24.0,9.1,1700.0,0,705.0,10.0,802.0
JFK,2018-01-04,2018,1,319,299,1,4,0.9373,0.2,93.1,323,280,25,15,0.8669,0.3488,150.72,60.95,46.95,8.0,117.0,424.0,0,10.0
JFK,2018-01-05,2018,1,322,111,3,197,0.3447,0.9336,153.42,321,100,1,193,0.3115,0.8733,142.19,65.16,39.16,10719.0,7874.0,10565.0,41.0,8235.0
